start_station_name,trip_count,latitude,longitude
E 58 St & 1 Ave,25147,40.758923863775685,-73.96226227283478
E 58 St & 3 Ave,40638,40.76095756000273,-73.96724466999889
E 58 St & Madison Ave,21952,40.76302594280458,-73.97209525108337
E 59 St & Madison Ave,24872,40.763505319999354,-73.97109243000132
E 6 St & Avenue B,38310,40.72453733999863,-73.98185424000192
E 6 St & Avenue D,20597,40.72228087000091,-73.97668709000145
E 60 St & York Ave,10599,40.75910700000049,-73.95922300000002
E 65 St & 2 Ave,14956,40.764718519443655,-73.96222069859505
E 66 St & Madison Ave,7382,40.76800889305983,-73.96845281124116
E 67 St & Park Ave,8992,40.767800801481,-73.96592080593109
E 68 St & 3 Ave,13717,40.767128403495065,-73.96224617958069
E 68 St & Madison Ave,11515,40.76915720000028,-73.96703464000106
E 7 St & Avenue A,63374,40.726217880000924,-73.98379855000006
E 71 St & 2 Ave,6299,40.76817546742251,-73.95910263061523
E 72 St & Park Ave,16414,40.771182875406815,-73.96409422159195
E 72 St & York Ave,31024,40.76663814000022,-73.95348296000137
E 74 St & 1 Ave,24697,40.768973799998975,-73.95482272999756
E 75 St & 3 Ave,14744,40.771129269999655,-73.95772296999978
E 76 St & Park Ave,14124,40.773762999999654,-73.96222087999931
E 77 St & 3 Ave,3511,40.77314236000032,-73.95856158000106
E 78 St & 2 Ave,13307,40.77279659999931,-73.95577801000032
E 81 St & 2 Ave,11215,40.77477944895771,-73.95427465438844
E 81 St & 3 Ave,16620,40.77573033999958,-73.95675260000122
E 81 St & Park Ave,6270,40.77677702000032,-73.95900970000002
E 81 St & York Ave,14716,40.77283840000017,-73.94989232999916
E 82 St & East End Ave,12056,40.772460699999094,-73.94682080000149
E 84 St & 1 Ave,20917,40.77565540999967,-73.95068614999869
E 84 St & Park Ave,14950,40.778626880000076,-73.9577207300011
E 85 St & 3 Ave,37634,40.77801203000101,-73.95407149000401
E 85 St & York Ave,14682,40.77536904999961,-73.94803392000127
E 88 St & 1 Ave,12990,40.77830099999907,-73.94881339999881
E 88 St & Park Ave,11062,40.78141070019039,-73.95595908164978
E 89 St & 3 Ave,9798,40.780628400000246,-73.95216670000056
E 89 St & York Ave,8175,40.77794530000024,-73.94604100000096
E 9 St & Avenue C,38740,40.72521310999917,-73.97768752000226
E 91 St & 2 Ave,23743,40.78112229934096,-73.94965589046478
E 91 St & Park Ave,11920,40.78350159999971,-73.95532700000123
E 93 St & 2 Ave,10847,40.78245417528045,-73.94891962409021
E 97 St & 3 Ave,4779,40.785920099999736,-73.94860293999963
E 97 St & Madison Ave,16780,40.787800999999384,-73.95355900000095
E 98 St & Park Ave,3572,40.78813000000027,-73.95205999999969
East End Ave & E 86 St,8386,40.775186150000074,-73.94446053999957
Eastern Pkwy & Franklin Ave,12952,40.67077669999996,-73.95768009999973
Eastern Pkwy & Washington Ave,8639,40.6716492999999,-73.96311449999969
Eckford St & Engert Ave,5958,40.72146256229825,-73.94800901412964
Emerson Pl & Myrtle Ave,14540,40.69363136999959,-73.96223558000051
FDR Drive & E 35 St,43110,40.74421900000015,-73.97121213999681
Flushing Ave & Vanderbilt Ave,12956,40.697950315695174,-73.97077560424805
Forsyth St & Broome St,49547,40.718939040001466,-73.99266287999572
Forsyth St & Canal St,42257,40.715815500002016,-73.99422366000293
Franklin Ave & Empire Blvd,10942,40.66314000000032,-73.9605694999993
Franklin Ave & Myrtle Ave,6406,40.69454608724608,-73.95801365375519
Franklin Ave & St Marks Ave,8306,40.67583240000018,-73.9561676999993
Franklin St & Dupont St,12078,40.735639999999854,-73.95865999999914
Franklin St & W Broadway,27198,40.71911551999958,-74.00666661000179
Frederick Douglass Blvd & W 112 St,17103,40.80169400000082,-73.95714499999984
Frederick Douglass Blvd & W 115 St,3235,40.803865400000134,-73.95593080000032
Frederick Douglass Blvd & W 117 St,19669,40.80515900000053,-73.95469199999944
Frederick Douglass Blvd & W 129 St,5297,40.812551099999865,-73.9492285999999
Front St & Gold St,12392,40.702239999999755,-73.98257800000015
Front St & Maiden Ln,25589,40.70530953999925,-74.00612571999956
Front St & Washington St,29415,40.70255087999977,-73.9894023600023
Frost St & Meeker St,4939,40.717640000000046,-73.9488199999999
Fulton St & Adams St,28570,40.69241829257836,-73.98949474096298
Fulton St & Broadway,42766,40.71106600000235,-74.00944699999765
Fulton St & Clermont Ave,7854,40.684157479999755,-73.96922272999986
Fulton St & Grand Ave,11500,40.682231660000184,-73.96145830000022
Fulton St & Rockwell Pl,12031,40.688225999999396,-73.97938199999949
Fulton St & Utica Ave,6400,40.6794267999999,-73.92989110000028
Fulton St & Waverly Ave,14389,40.68323865460367,-73.96599590778352
Fulton St & William St,23282,40.70955957999894,-74.00653609000139
Gansevoort St & Hudson St,40119,40.73944820130418,-74.00507032871245
Garfield Pl & 8 Ave,10164,40.671197799999455,-73.97484126000029
Gold St & Frankfort St,12989,40.710699946313966,-74.00354146957396
Graham Ave & Conselyea St,22448,40.71514300000075,-73.94450699999842
Graham Ave & Grand St,10267,40.711863000000356,-73.9440239999997
Graham Ave & Herbert St,6379,40.719293009999625,-73.94500378999967
Graham Ave & Withers St,8573,40.71698109999975,-73.94485918000011
Grand Army Plaza & Central Park S,78554,40.764397100003016,-73.97371464999782
Grand Army Plaza & Plaza St West,22251,40.67296789999892,-73.97087984000036
Grand Ave & Bergen St,9547,40.678045000000346,-73.96240799999954
Grand St & Elizabeth St,67570,40.71882199999738,-73.99595999999437
Grand St & Greene St,34221,40.72165480999836,-74.00234736999869
Grand St & Havemeyer St,18090,40.71286844000063,-73.95698119000006
Great Jones St,75729,40.727434229999254,-73.99379025000081
Greene Ave & Nostrand Ave,6017,40.68833369999994,-73.95091600000049
Greene Ave & Throop Ave,5575,40.68949319999971,-73.94206100000031
Greenpoint Ave & Manhattan Ave,18930,40.73025999999897,-73.95394000000155
Greenwich Ave & Charles St,47760,40.73523799999853,-74.0002709999978
Greenwich St & W Houston St,52635,40.72884599999904,-74.00859099999894
Halsey St & Tompkins Ave,6917,40.68236869999977,-73.94411799999966
Hancock St & Bedford Ave,7198,40.68216564000028,-73.95399026000061
Handlebar @ Gowanus,2,40.66979964220026,-73.99497985839844
Hanson Pl & Ashland Pl,41944,40.68506807308288,-73.97790759801863
Harrison St & Hudson St,16799,40.71870987000072,-74.00900089999912
Henry St & Atlantic Ave,19847,40.690892719998935,-73.99612348999777
Henry St & Bay St,2390,40.672505799999975,-74.00494694999998
Henry St & Degraw St,16746,40.684751399999115,-73.99917254000177
Henry St & Grand St,32475,40.714214999999975,-73.98134599999658
Henry St & Poplar St,11045,40.70046899999965,-73.99145400000066
Henry St & W 9 St,1968,40.67637439999999,-74.00324957000007
Henry St & W 9 St (OLD),94,40.67630357634188,-74.00314047932625
Hicks St & Montague St,21887,40.695128450001064,-73.9959506500015
Hope St & Union Ave,15288,40.711673509999635,-73.95141311999916
Howard St & Centre St,41235,40.71910536999873,-73.99973337000105
Hudson St & Reade St,28998,40.71625007999895,-74.00910589999782
Humboldt St & Varet St,7573,40.703172400000284,-73.94063599999959
Huron St & Franklin St,15884,40.732660000000735,-73.95825999999953
India St & Manhattan Ave,14955,40.73232193999925,-73.95508580000022
India St & West St,7452,40.73181401720973,-73.95995020866394
Jackson Ave & 46 Rd,5565,40.74524768000015,-73.94733276000012
Jackson St & Leonard St,3375,40.7163803197355,-73.94821286201476
Jay St & Tech Pl,22329,40.69506499999989,-73.9871669999994
Jay St & York St,27609,40.70140317257696,-73.98672670125961
John St & William St,21808,40.70862143999935,-74.00722155999924
Johnson St & Gold St,13922,40.694748810000576,-73.98362464000053
Kane St & Clinton St,12561,40.68617580000061,-73.99645294999947
Kent Ave & N 7 St,41123,40.720367752983904,-73.96165072917937
Kent Ave & S 11 St,16954,40.70764494417636,-73.96841526031494
Kingston Ave & Herkimer St,5808,40.67890679000025,-73.94142771000034
Kosciuszko St & Nostrand Ave,5561,40.69072548999986,-73.95133464999995
Kosciuszko St & Tompkins Ave,7077,40.69128257999947,-73.94524159999933
LaGuardia Pl & W 3 St,34869,40.72917024999755,-73.99810230999775
Lafayette Ave & Classon Ave,15548,40.68900443000079,-73.96023853999951
Lafayette Ave & Fort Greene Pl,18315,40.686918650000024,-73.97668199999995
Lafayette Ave & St James Pl,16523,40.68851533999988,-73.96476280000003
Lafayette St & E 8 St,83025,40.730206605301326,-73.99102628231049
Lafayette St & Jersey St,59875,40.72430527250667,-73.99600982666016
Laight St & Hudson St,12027,40.72185379000047,-74.00771779000014
Lawrence St & Willoughby St,23579,40.69236177999901,-73.98631746000196
Lefferts Pl & Franklin Ave,8485,40.68034242299985,-73.9557689391997
Lenox Ave & W 111 St,24042,40.798785899999096,-73.95230000000103
Lenox Ave & W 115 St,7932,40.80119390000029,-73.95007389999962
Lenox Ave & W 117 St,8149,40.80255659999972,-73.94907819999946
Lenox Ave & W 126 St,12824,40.80844200000047,-73.94520870000095
Lenox Ave & W 130 St,11342,40.81079220000053,-73.94306810000072
Leonard St & Boerum St,5020,40.705833390000244,-73.94644577999998
Leonard St & Church St,24317,40.71757100000063,-74.00554899999855
Leonard St & Maujer St,8698,40.71036854235228,-73.94705951213838
Leonard St & Nassau Ave,12543,40.72395678499511,-73.94984364509583
Lewis Ave & Decatur St,3452,40.68145980000007,-73.93490299999986
Lewis Ave & Kosciuszko St,5992,40.69237074000011,-73.93705427999967
Lewis Ave & Madison St,7118,40.68631199999985,-73.93577500000056
Lexington Ave & Classon Ave,10546,40.68676793000022,-73.95928167999959
Lexington Ave & E 111 St,6960,40.79541210000018,-73.94412320000015
Lexington Ave & E 120 St,3207,40.80130660000014,-73.93981669999995
Lexington Ave & E 127 St,2851,40.805725999999936,-73.93632199999985
Lexington Ave & E 29 St,47302,40.743115553763595,-73.98215353488922
Lexington Ave & E 63 St,22659,40.7644002300001,-73.9664897699988
Liberty St & Broadway,39947,40.70905623,-74.01043381999851
Lincoln Pl & Classon Ave,3838,40.67216829999981,-73.96090000000002
Lispenard St & Broadway,33084,40.719392259999275,-74.0024721399988
Little West St & 1 Pl,49720,40.70569254000026,-74.01677684999973
Lorimer St & Broadway,4614,40.704117909999844,-73.94818594999988
MacDougal St & Prince St,60831,40.727102580000064,-74.00297088000524
MacDougal St & Washington Sq,34851,40.73226397999833,-73.99852204999834
Macon St & Nostrand Ave,15473,40.6809833853993,-73.9500479759007
Madison Ave & E 120 St,3460,40.80295000000001,-73.9429540000001
Madison Ave & E 82 St,18578,40.778131399999644,-73.9606939899986
Madison Ave & E 99 St,10413,40.78948541553184,-73.9524292945862
Madison St & Clinton St,20121,40.71269041999962,-73.98776323000062
Madison St & Montgomery St,16552,40.71312600000019,-73.98484400000028
Maiden Ln & Pearl St,22127,40.707064560000696,-74.0073185299992
Marcus Garvey Blvd & Macon St,4994,40.68260100000024,-73.93803699999991
Marcy Ave & Lafayette Ave,4373,40.69008150000004,-73.9479150000003
Market St & Cherry St,18033,40.71076228000065,-73.99400397999888
McGuinness Blvd & Eagle St,14576,40.735550000000316,-73.95283999999951
McKibbin St & Manhattan Ave,4979,40.70510918000017,-73.94407279000005
Mercer St & Bleecker St,55756,40.727063633483965,-73.99662137031554
Mercer St & Spring St,36175,40.723627379999535,-73.9994960099998
Meserole Ave & Manhattan Ave,20385,40.72708584000054,-73.95299116999833
Metropolitan Ave & Bedford Ave,42693,40.71534824999981,-73.96024116000362
Metropolitan Ave & Meeker Ave,16212,40.71413310999945,-73.95234386000071
Milton St & Franklin St,29639,40.729059999999215,-73.95779000000037
Monroe St & Bedford Ave,11390,40.6851443000004,-73.95380904000017
Monroe St & Classon Ave,9038,40.68456829999956,-73.95881080999975
Monroe St & Tompkins Ave,7482,40.68620300000008,-73.94469400000024
Montgomery St & Franklin Ave,1975,40.66643930687072,-73.96055638790129
Montrose Ave & Bushwick Ave,8676,40.7076778800001,-73.94016171000065
Morningside Ave & W 123 St,6259,40.809999999999846,-73.95515080000034
Morningside Dr & Amsterdam Ave,3543,40.81028506306013,-73.95736455917357
Mott St & Prince St,52113,40.72317958000239,-73.99480012000217
Mt Morris Park W & W 120 St,7585,40.80403799999984,-73.945925
Murray St & Greenwich St,34373,40.71485150526254,-74.01122331619263
Murray St & West St,31926,40.71497870000115,-74.01301199999881
Myrtle Ave & Lewis Ave,14426,40.696819630000334,-73.93756926000049
Myrtle Ave & Marcy Ave,6235,40.695398170000274,-73.94954908
Myrtle Ave & St Edwards St,7507,40.69327017999976,-73.97703873999936
N 11 St & Kent Ave,5608,40.722481886382006,-73.95921930670737
N 12 St & Bedford Ave,16556,40.720798210000595,-73.95484712000145
N 15 St & Wythe Ave,8952,40.72405499999989,-73.95573600000044
N 6 St & Bedford Ave,38452,40.717451689998654,-73.95850939000108
NYCBS Depot - GOW,812,40.66906013501103,-73.99463653564453
Nassau Ave & Newell St,13341,40.724812564400075,-73.94752621650694
Nassau Ave & Russell St,16660,40.7255700000001,-73.94434000000066
Nassau St & Navy St,8688,40.69839895000032,-73.98068914000028
Newton Rd & 44 St,3749,40.75957010000001,-73.9142678000002
Newtown Ave & 23 St,4916,40.77136150000003,-73.92461449999983
Norfolk St & Broome St,32220,40.71722739999998,-73.98802084000191
North Moore St & Greenwich St,40288,40.72019521437679,-74.0103006362915
Nostrand Ave & Myrtle Ave,4089,40.69527007999992,-73.95238107999971
Old Fulton St,31170,40.70277158999973,-73.99383605000007
Old Slip & Front St,18267,40.703799199999814,-74.00838675999903
Pacific St & Classon Ave,3171,40.679194399999865,-73.95879029999972
Pacific St & Nevins St,10396,40.68537609999939,-73.98302135999985
Park Ave & E 124 St,22263,40.80455549999935,-73.93968609999888
Park Ave & Marcus Garvey Blvd,3769,40.69861700000001,-73.94134200000005
Park Ave & St Edwards St,3241,40.696089410000006,-73.97803415000044
Park Pl & Church St,9216,40.71334184275929,-74.00935515761375
Park Pl & Franklin Ave,6022,40.674180600000355,-73.95649469999991
Park Pl & Vanderbilt Ave,14419,40.676700000000494,-73.96902399999985
Pearl St & Anchorage Pl,18789,40.70281858000066,-73.9876576199988
Pearl St & Hanover Square,23965,40.704717699999144,-74.00926027000135
Peck Slip & Front St,32777,40.707872999999495,-74.00166999999867
Perry St & Bleecker St,26311,40.73535398000076,-74.00483090999843
Pershing Square North,150257,40.751873000001,-73.97770599998793
Pershing Square South,54085,40.75158099999837,-73.97790999999789
Pier 40 - Hudson River Park,53499,40.72771407777866,-74.01129573583603
Pike St & E Broadway,26586,40.71406666999976,-73.99293911000113
Pike St & Monroe St,17830,40.71173106999976,-73.99193042999867
Pioneer St & Richards St,3046,40.67777480000015,-74.0094613000001
Pioneer St & Van Brunt St,7352,40.67904300000008,-74.01116900000002
Pitt St & Stanton St,9223,40.71926081000021,-73.98178023999951
Plaza St West & Flatbush Ave,19849,40.67502070000042,-73.97111472999805
Pleasant Ave & E 116 St,12894,40.79498790000053,-73.93333489999992
Pleasant Ave & E 120 St,3851,40.797477199999825,-73.93118470000014
President St & Henry St,9829,40.682800299999975,-73.99990419000042
Prospect Park West & 8 St,11535,40.66514681533812,-73.97637605667114
Prospect Pl & 6 Ave,10675,40.679330700000456,-73.9751952299995
Prospect Pl & Underhill Ave,8256,40.67696939999974,-73.96578999999993
Pulaski St & Marcus Garvey Blvd,3642,40.69339819999982,-73.93987700000034
Putnam Ave & Nostrand Ave,4699,40.684019999999954,-73.94976999999969
Putnam Ave & Throop Ave,6831,40.685153200000045,-73.9411099999998
Queens Plaza North & Crescent St,25230,40.75110164999945,-73.94073717000201
Railroad Ave & Kay Ave,1333,40.70531194,-73.97100056
Reade St & Broadway,25424,40.71450450999871,-74.00562789000084
Richards St & Delavan St,3212,40.67943269999988,-74.00785041000012
Richardson St & N Henry St,11407,40.71907891179579,-73.94223690032959
Riverside Blvd & W 67 St,27496,40.77750702754771,-73.98888587951659
Riverside Dr & W 104 St,14011,40.801343399999865,-73.97114574389991
Riverside Dr & W 72 St,25415,40.780577990102906,-73.98562431335448
Riverside Dr & W 78 St,15610,40.78414472000042,-73.9836249200008
Riverside Dr & W 82 St,18041,40.787208689999645,-73.98128126999846
Riverside Dr & W 91 St,12062,40.79313480986671,-73.97700369358063
Rivington St & Chrystie St,27417,40.72110062999897,-73.99192539999862
Rivington St & Ridge St,20300,40.7185021100008,-73.98329858999941
Roebling St & N 4 St,9532,40.7146900000004,-73.95739000000036
Rogers Ave & Sterling St,4291,40.663061899999846,-73.95387459999986
S 3 St & Bedford Ave,22087,40.71260485999915,-73.96264403000076
S 4 St & Rodney St,10749,40.70934000000032,-73.95608000000101
S 4 St & Wythe Ave,37799,40.71285886999978,-73.96590294000272
S 5 Pl & S 5 St,37860,40.71045099999937,-73.96087599999821
S Portland Ave & Atlantic Ave,222,40.683222541615855,-73.9738118648529
S Portland Ave & Hanson Pl,11809,40.68539566999976,-73.97431458000041
Schermerhorn St & Bond St,21822,40.68841742754024,-73.98451656103134
Schermerhorn St & Court St,15857,40.691029256779316,-73.99183362722397
Scholes St & Manhattan Ave,11373,40.708703680000255,-73.94486250000041
Sigourney St & Columbia St,3258,40.67267243410963,-74.00879524648191
Smith St & 3 St,10921,40.6787241999994,-73.99599098999946
Smith St & 9 St,11803,40.674695699999646,-73.99785767999913
South End Ave & Liberty St,76865,40.711511999998606,-74.01575600000237
South St & Gouverneur Ln,47406,40.7035537699995,-74.00670226999809
South St & Whitehall St,30592,40.701221279999146,-74.01234218000015
St James Pl & Oliver St,23237,40.71307915999943,-73.99851192999978
St James Pl & Pearl St,10217,40.71117415999932,-74.00016545000065
St Johns Pl & Washington Ave,9066,40.67372360000049,-73.96316110000038
St Marks Pl & 1 Ave,50044,40.727791259997524,-73.98564945000481
St Marks Pl & 2 Ave,51762,40.728418600002406,-73.98713955999763
St Nicholas Ave & Manhattan Ave,13239,40.809724999999375,-73.95314900000074
St. Nicholas Ave & W 126 St,9165,40.81143230000056,-73.95187759999966
Stagg St & Union Ave,13131,40.70877083999967,-73.95095258999946
Stanton St & Chrystie St,46285,40.72229345999955,-73.99147534999899
Stanton St & Mangin St,16776,40.71782143000017,-73.97628938999942
State St & Smith St,17442,40.689269419999654,-73.98912867000033
Steinway St & 23 Ave,4215,40.771393700000026,-73.90774360000027
Steinway St & 28 Ave,5054,40.765625100000136,-73.91366950000015
Sterling Pl & 7 Ave,13425,40.67716489469087,-73.97382795810701
Sterling Pl & Bedford Ave,7128,40.672695000000004,-73.95413099999934
Sterling St & Bedford Ave,2353,40.66270590000014,-73.95691149999998
Suffolk St & Stanton St,45992,40.72066442000123,-73.98517977000188
Sullivan Pl & Bedford Ave,1442,40.66424060000006,-73.9574685999998
Sullivan St & Washington Sq,52362,40.730477470001404,-73.99906065000424
Throop Ave & Myrtle Ave,3102,40.69622936999993,-73.94371094
Tompkins Ave & Hopkins St,5127,40.699576080000035,-73.94708416999994
Underhill Ave & Lincoln Pl,10941,40.6740123000008,-73.96714570000036
Underhill Ave & Pacific St,8664,40.6804835999999,-73.96467950000059
Union Ave & Jackson St,6909,40.716075099999706,-73.95202900000002
Union Ave & N 12 St,16581,40.7192399999994,-73.95242000000096
Union Ave & Wallabout St,4082,40.700295110000155,-73.95032283000025
Union St & 4 Ave,12595,40.67727440000053,-73.98282001999942
Union St & Bedford Ave,2715,40.66917829999996,-73.95541620000022
Union St & Nevins St,11270,40.679097997217156,-73.98765474557877
University Pl & E 14 St,75690,40.734926950001295,-73.99200508999677
University Pl & E 8 St,44382,40.73143724085388,-73.99490341544151
Van Brunt St & Van Dyke St,6875,40.675832943912745,-74.01472628116608
Van Brunt St & Wolcott St,6293,40.67734290000031,-74.01275055999963
Vernon Blvd & 10 St,5327,40.76718629999975,-73.93735540000014
Vernon Blvd & 30 Rd,6805,40.770844999999625,-73.93417100000049
Vernon Blvd & 31 Ave,3678,40.769247500000134,-73.93545040000015
Vernon Blvd & 41 Rd,3179,40.755243300000046,-73.94856780000006
Vernon Blvd & 47 Rd,7176,40.74490670000007,-73.95345729999912
Vernon Blvd & 50 Ave,23784,40.742327439999315,-73.95411748999763
Verona Pl & Fulton St,7124,40.680356084043495,-73.94767910242079
Vesey Pl & River Terrace,64816,40.715337899997934,-74.01658354000213
W 100 St & Broadway,21034,40.79737210000099,-73.97041192000175
W 100 St & Manhattan Ave,14596,40.794999999999106,-73.96450000000044
W 104 St & Amsterdam Ave,6065,40.79904139288304,-73.96649479866028
W 106 St & Amsterdam Ave,11714,40.80083630000033,-73.9664492472002
W 106 St & Central Park West,16371,40.798185600000245,-73.96059090059946
W 107 St & Columbus Ave,9072,40.79975679999949,-73.96211286760062
W 11 St & 6 Ave,33946,40.73532427000082,-73.99800419000252
W 110 St & Amsterdam Ave,12595,40.80269200000033,-73.96295000000056
W 113 St & Broadway,12374,40.80597299999967,-73.96492800000074
W 116 St & Amsterdam Ave,14350,40.80675809999964,-73.9607082000002
W 116 St & Broadway,12659,40.80819999999978,-73.96410000000019
W 12 St & W 4 St,26428,40.737561211810544,-74.00398269295692
W 120 St & Claremont Ave,8452,40.81094940000003,-73.96340000000032
W 129 St & Convent Ave,3985,40.81439443791594,-73.95324736833571
W 13 St & 7 Ave,39672,40.73781509000106,-73.99994661000436
W 15 St & 10 Ave,37698,40.74275382865784,-74.00747358798982
W 15 St & 6 Ave,7149,40.738046142480904,-73.99642959237099
W 15 St & 7 Ave,61527,40.73935541999875,-73.9993178299992
W 16 St & 8 Ave,63116,40.74102150900004,-74.001384973526
W 16 St & The High Line,44712,40.7433493499994,-74.0068175299973
W 17 St & 9 Ave,33174,40.74294891660192,-74.00413691997528
W 18 St & 6 Ave,71259,40.73971300999984,-73.99456404999513
W 18 St & 9 Ave,27061,40.743533732462495,-74.00367558002472
W 20 St & 11 Ave,75528,40.746745000000615,-74.00775600000081
W 20 St & 7 Ave,45306,40.74238787000253,-73.99726234999919
W 20 St & 8 Ave,33332,40.74345335000147,-74.00004030999861
W 21 St & 6 Ave,107165,40.74173969000591,-73.99415555999224
W 22 St & 10 Ave,62110,40.74691959000175,-74.00451887000193
W 22 St & 8 Ave,60966,40.744751480000524,-73.99915362000387
W 24 St & 7 Ave,64055,40.744876340001895,-73.99529885000081
W 25 St & 6 Ave,55866,40.74395411000149,-73.9914487100027
W 26 St & 10 Ave,40293,40.74971775300122,-74.00295034600096
W 26 St & 8 Ave,57003,40.747348250003036,-73.99723551000304
W 27 St & 10 Ave,52825,40.75018156325678,-74.00218427181244
W 27 St & 7 Ave,58187,40.74664700000209,-73.99391499999912
W 31 St & 7 Ave,74974,40.74915600000327,-73.99160000000425
W 33 St & 7 Ave,75941,40.750199950000884,-73.99093084999869
W 34 St & 11 Ave,38661,40.7559415900012,-74.00211630000138
W 35 St & Dyer Ave,3322,40.75469175022591,-73.9974018931389
W 37 St & 10 Ave,43777,40.756603589998754,-73.99790089999678
W 37 St & 5 Ave,33035,40.750380090001016,-73.98338988000259
W 38 St & 8 Ave,68619,40.75466591000256,-73.99138151999821
W 4 St & 7 Ave S,48514,40.734011430001495,-74.00293876999753
W 41 St & 8 Ave,87956,40.756405480001824,-73.99002620000017
W 42 St & 8 Ave,45825,40.757569900000746,-73.9909850700038
W 42 St & Dyer Ave,42356,40.75898481399446,-73.99379968643187
W 43 St & 10 Ave,42942,40.760094369998605,-73.99461843000377
W 43 St & 6 Ave,44041,40.755273069998175,-73.98316935999912
W 44 St & 5 Ave,31216,40.75500253999881,-73.98014436999856
W 45 St & 6 Ave,11915,40.75680010000224,-73.9829115299998
W 45 St & 8 Ave,46691,40.75929123999961,-73.98859650999708
W 46 St & 11 Ave,38503,40.76341379000107,-73.99667443999954
W 47 St & 10 Ave,40935,40.76269882000189,-73.99301221999738
W 49 St & 8 Ave,55131,40.762272049996646,-73.98788204999492
W 50 St & 9 Ave,8488,40.76360467795891,-73.98917958140373
W 52 St & 11 Ave,38405,40.7672721600001,-73.99392887999723
W 52 St & 5 Ave,39202,40.75992261999762,-73.9764851600026
W 52 St & 6 Ave,49552,40.761329831247615,-73.97982001304626
W 53 St & 10 Ave,38326,40.76669670999856,-73.99061728000113
W 54 St & 9 Ave,32871,40.765849410001785,-73.98690505999923
W 55 St & 6 Ave,38545,40.76309387270879,-73.97835016250609
W 56 St & 10 Ave,29455,40.76825400000006,-73.98863900000127
W 59 St & 10 Ave,29436,40.77051300000076,-73.98803799999891
W 63 St & Broadway,45633,40.77163851000232,-73.98261427999604
W 64 St & Thelonious Monk Circle,14127,40.775159534343096,-73.98918695747851
W 67 St & Broadway,42332,40.7749251299984,-73.98266566000315
W 70 St & Amsterdam Ave,25595,40.77748045999995,-73.98288594000041
W 74 St & Columbus Ave,18201,40.7785669000004,-73.97754961000005
W 76 St & Columbus Ave,31105,40.78018397242528,-73.97728532552719
W 78 St & Broadway,21643,40.783399810000965,-73.98093133000157
W 82 St & Central Park West,28739,40.78274999999896,-73.97136999999937
W 84 St & Broadway,24921,40.786794699999426,-73.97711199999794
W 84 St & Columbus Ave,28002,40.784999789999034,-73.97283405999852
W 87 St & Amsterdam Ave,21164,40.788390000000895,-73.97470000000062
W 88 St & West End Ave,11763,40.790254173304746,-73.97718340158461
W 89 St & Columbus Ave,28324,40.78822129999893,-73.97041561000205
W 90 St & Amsterdam Ave,14237,40.790179480951174,-73.97288918495178
W 92 St & Broadway,18051,40.79209999999939,-73.97389999999885
W 95 St & Broadway,26203,40.79377039999966,-73.97188800000002
W Broadway & Spring Street,35844,40.72494672359503,-74.00165855884552
Warren St & Court St,12304,40.686370999999795,-73.99383323999952
Washington Ave & Greene Ave,10750,40.68650065000028,-73.96563307000119
Washington Ave & Park Ave,14005,40.69610226000057,-73.96751036999933
Washington Park,12574,40.69178230000029,-73.9737298999991
Washington Pl & 6 Ave,31188,40.73224118999997,-74.00026394000098
Washington Pl & Broadway,40011,40.72903916999813,-73.99404648999919
Washington St & Gansevoort St,59859,40.739323000001335,-74.0081190000033
Water - Whitehall Plaza,20309,40.702550649999615,-74.01272340000081
Watts St & Greenwich St,36430,40.72405549000043,-74.0096596499978
West Drive & Prospect Park West,26301,40.66106337190137,-73.97945255041121
West End Ave & W 107 St,14011,40.802117400000014,-73.96818053050073
West End Ave & W 94 St,15104,40.79416539999952,-73.97412400000027
West St & Chambers St,94466,40.717548340002715,-74.01322068999465
West Thames St,38624,40.70834697999938,-74.01713444999841
William St & Pine St,21090,40.70717935999912,-74.00887308000145
Willoughby Ave & Hall St,16278,40.69196034999931,-73.96536850999978
Willoughby Ave & Tompkins Ave,5162,40.69425403000011,-73.94626915000009
Willoughby Ave & Walworth St,5377,40.69331715999984,-73.95381994999951
Willoughby St & Fleet St,27227,40.69196565999932,-73.9813017999988
Wolcott St & Dwight St,2585,40.67532740000001,-74.01006980000005
Wyckoff St & 3 Ave,9735,40.682754900000596,-73.9825855500002
Wyckoff St & Bond St,62,40.684616538979476,-73.98721285164356
Wythe Ave & Metropolitan Ave,33774,40.716887000000895,-73.96319799999844
